client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
EMMES,b1b59b2c-db5a-4dfa-8584-c972adee1203,,d23174a9-b0f1-4107-8937-97f876498029,,,2026-06-17T12:08:04,,,,,,06/17/2026,06/17/2026 07:20:28
EMMES,c12bc928-13bf-427c-bf2c-9011a01716ce,,62adbc34-a64c-44ea-a8ea-c848267e08a9,,,2026-06-17T05:34:53,,,,,,06/17/2026,06/17/2026 07:20:28
EMMES,d647be2e-6116-4657-b30c-df50c9369e38,,,,,2026-06-17T11:22:56,,,,,,06/17/2026,06/17/2026 07:20:28
Scandroli Construction,04bc3554-a292-4354-a725-314366f03343,,,,,2026-06-17T06:15:32,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,0782e1b2-8560-4de7-8bf8-caef45697288,,24e112bc-b826-4718-b91a-5dade8b2db13,,,2026-06-17T10:56:59,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,0da3cc71-523b-491d-ad59-47b1f682f38e,,,,,2026-06-17T12:19:21,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,3ab1c055-10c7-4aa2-92bc-fae81b904d5a,,56b7b5c2-2794-4c0d-8adf-ce73f6c4e58a,,,2026-06-17T06:15:32,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,49ddce7b-e3c9-4394-adea-a4de86abfcaf,,1359d5b0-03a3-4e73-ab6e-1e486f000abf,,,2026-06-17T10:02:08,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,4d07922f-9982-4be4-a4eb-e77c7bffda72,,46b691f1-76e2-4b49-8993-74d511ba3fb0,,,2026-06-17T11:13:59,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,6bd15b10-e761-45d6-93e9-ec1af5e560b6,,9524e0f7-a21d-483b-86d3-fb9fcb88926c,,,2026-06-17T08:29:22,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,736cf0b1-4fd9-40de-99ba-07e5c9065e34,,46b691f1-76e2-4b49-8993-74d511ba3fb0,,,2026-06-17T11:13:59,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,945b57de-8b15-427f-a61a-d5a3cc16c553,,24e112bc-b826-4718-b91a-5dade8b2db13,,,2026-06-17T10:56:59,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,958d2284-518e-4f8d-9e10-9463475aa8ae,,56b7b5c2-2794-4c0d-8adf-ce73f6c4e58a,,,2026-06-17T06:15:32,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,a3b08c16-0add-4d8e-a5d3-708a5fca0e7c,,24e112bc-b826-4718-b91a-5dade8b2db13,,,2026-06-17T10:56:59,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,b08abc14-416d-48ab-a315-ff70dc79e04b,,7a9400cb-2450-426d-9146-3367ab49ff32,,,2026-06-17T10:40:50,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,c0b0b9d0-3ae4-43ef-962e-c12a5b580b8d,,46b691f1-76e2-4b49-8993-74d511ba3fb0,,,2026-06-17T11:13:59,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,ca2c5e98-ed79-4475-aabd-485965d8436d,,,,,2026-06-17T10:56:59,,,,,,06/17/2026,06/17/2026 07:20:40
Scandroli Construction,ddb7ceae-a1c8-443e-ab8e-1ed17cc9ebd8,,,,,2026-06-17T11:13:59,,,,,,06/17/2026,06/17/2026 07:20:40
The Abbey Management Company,519c5b77-a774-4922-b072-241ff40cdcfd,,,,,2026-06-17T00:34:18,,,,,,06/17/2026,06/17/2026 07:20:43
The Abbey Management Company,72d00bf3-be96-4d7e-a23c-51950d8ac522,,21d9d835-7eb1-4e93-ac8f-debb8fdce7d8,,,2026-06-17T00:34:18,,,,,,06/17/2026,06/17/2026 07:20:43
The Abbey Management Company,7beadbef-5406-4c50-a7bb-616d25cf4b8d,,41dd7293-d6bf-4ac4-9e60-1eb7adb39dbd,,,2026-06-17T06:06:03,,,,,,06/17/2026,06/17/2026 07:20:43
The Abbey Management Company,a5f1f7bc-515d-470b-aa0c-bbeda71f0958,,,,,2026-06-17T06:06:03,,,,,,06/17/2026,06/17/2026 07:20:43
The Abbey Management Company,c6e22545-9a60-42fd-9edd-48d31209d992,,622c3d99-0dd4-4104-842d-85be394b4241,,,2026-06-17T05:50:02,,,,,,06/17/2026,06/17/2026 07:20:43
The Abbey Management Company,e7c6b632-1753-44de-9e8e-0a94cd7f4e2e,,,,,2026-06-17T05:50:02,,,,,,06/17/2026,06/17/2026 07:20:43
United Coal Company LLC,61af8866-91da-4f63-9cfe-009fc2942aed,,2bbf34c5-c746-47b6-bf4d-5fa6c90ddfc5,,,2026-06-17T09:24:47,,,,,,06/17/2026,06/17/2026 07:20:44
