client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Scandroli Construction,18a1aec2-eaef-438e-8333-cc678dd9c0b5,,,,,2026-06-02T03:16:33,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,1fce72ca-a647-47ab-ae8a-d830e6548827,,afbb9360-d3ec-407d-a2a1-e936887f137b,,,2026-06-02T05:27:28,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,2976f664-6c31-4830-b6b3-c0ec41d58fee,,aca9d269-ee41-49e6-8c44-a90c7d53b39e,,,2026-06-02T06:57:14,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,363e00f2-71b0-4be5-9571-a7dbe93bac87,,,,,2026-06-02T06:57:14,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,368d9115-b7f0-42a6-9d5d-0e8fbda66694,,afbb9360-d3ec-407d-a2a1-e936887f137b,,,2026-06-02T05:27:28,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,46b96a4b-8719-4aa5-8f58-98618ebe4929,,24e112bc-b826-4718-b91a-5dade8b2db13,,,2026-06-02T03:16:33,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,561dbc16-c295-4e70-ab3b-06212ec7e20c,,,,,2026-06-02T05:27:28,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,5646e63c-d1c8-42f1-a0a7-72620dfcd1c1,,5438dc8e-21f5-4699-a63a-88e5659510d4,,,2026-06-02T04:45:03,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,619562b3-4535-49f4-857a-a347d9158bb9,,24e112bc-b826-4718-b91a-5dade8b2db13,,,2026-06-02T03:16:33,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,637d0819-0804-415e-a36f-d313d051dbae,,a6e457a3-cbed-434f-b6b3-44bb55d57a93,,,2026-06-02T03:57:46,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,66652133-2a1b-4bbd-b947-093a1f9542f2,,fb245ba9-c1e3-4ce4-be20-f4f7f1d445fb,,,2026-06-02T07:31:34,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,786080ff-0905-4dba-8b45-ce7ee1de3119,,4c4456f4-78fb-4d76-9d08-82d0c47100fb,,,2026-06-02T03:33:21,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,810023e4-7bdd-4215-bcb3-916e2213d1a1,,a6e457a3-cbed-434f-b6b3-44bb55d57a93,,,2026-06-02T03:57:46,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,958a8c1d-ee98-4873-9b07-c3f02ca5740a,,afbb9360-d3ec-407d-a2a1-e936887f137b,,,2026-06-02T05:27:28,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,9728e241-4941-4353-87e1-1e505307ee48,,aca9d269-ee41-49e6-8c44-a90c7d53b39e,,,2026-06-02T06:57:14,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,9bad827b-1fdb-4ac5-a25d-43b550462994,,5438dc8e-21f5-4699-a63a-88e5659510d4,,,2026-06-02T04:45:03,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,9e4a4510-4b38-4380-b98d-39a7449c607c,,aca9d269-ee41-49e6-8c44-a90c7d53b39e,,,2026-06-02T06:57:14,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,a5becd67-2235-4711-b207-b44f773a9e38,,a6e457a3-cbed-434f-b6b3-44bb55d57a93,,,2026-06-02T03:57:46,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,ac12259c-9bf2-43b6-91f6-122bea9b40f4,,5438dc8e-21f5-4699-a63a-88e5659510d4,,,2026-06-02T04:45:03,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,b0ffda13-3a66-4a81-b13e-ba2b382f2634,,24e112bc-b826-4718-b91a-5dade8b2db13,,,2026-06-02T03:16:33,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,b62e33a3-df6b-49ee-9115-cbf13e8b3416,,24e112bc-b826-4718-b91a-5dade8b2db13,,,2026-06-02T03:16:33,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,b7f918f2-3740-4aae-9bb7-73e6c48bd929,,fb245ba9-c1e3-4ce4-be20-f4f7f1d445fb,,,2026-06-02T07:31:34,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,c73f291c-fb9e-4123-98c1-555622510776,,aca9d269-ee41-49e6-8c44-a90c7d53b39e,,,2026-06-02T06:57:14,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,ce20daa7-649f-4feb-b086-6b98efede157,,4c4456f4-78fb-4d76-9d08-82d0c47100fb,,,2026-06-02T03:33:21,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,d123a948-67ee-4eb7-b759-8280bcfeb1bc,,,,,2026-06-02T03:57:46,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,d1f07b01-e7fe-4949-ae82-3bcf7b78c598,,afbb9360-d3ec-407d-a2a1-e936887f137b,,,2026-06-02T05:27:28,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,d797fb20-4873-4f5b-b4d4-aa88a64b7782,,,,,2026-06-02T07:31:34,,,,,,06/02/2026,06/02/2026 08:29:06
Scandroli Construction,fd55385f-2626-48e9-8792-8489aade032c,,fb245ba9-c1e3-4ce4-be20-f4f7f1d445fb,,,2026-06-02T07:31:34,,,,,,06/02/2026,06/02/2026 08:29:06
The Abbey Management Company,47eb63de-4370-4e17-951e-74f78b5c3004,,,,,2026-06-02T12:34:27,,,,,,06/02/2026,06/02/2026 08:29:08
The Abbey Management Company,5d3397d2-5573-4171-a365-0abf5e553732,,e7e5ad60-e0b9-4092-b36e-a8fcc6b59431,,,2026-05-29T13:09:50,,,,,,06/02/2026,06/02/2026 08:29:08
The Abbey Management Company,769fa350-637b-499d-b5cd-593af12dec25,,ee84ea39-77a0-4c53-add9-c9b918f0c2b5,,,2026-05-29T12:51:47,,,,,,06/02/2026,06/02/2026 08:29:08
The Abbey Management Company,c094bc38-c81d-493f-87ff-5335e953aefa,,,,,2026-06-02T09:06:30,,,,,,06/02/2026,06/02/2026 08:29:08
The Abbey Management Company,d8e42240-0989-4aac-9cdd-845c9a6968c7,,,,,2026-06-02T12:34:27,,,,,,06/02/2026,06/02/2026 08:29:08
