client,request_id,vendor_id,vendor_name,context_id,context_name,request_name,status,compliance_status,compliance_profile,compliance_tracking,cert_status,cert_expiration,cert_issue_date,cert_reviewed_at,cert_url,cert_flag_level,cert_flag_notes,applies_to_all,updated_at,sync_date
"Block Real Estate Services, LLC",69fdf7b562446148bd85c459,69fded1562446148bd848dd8,"Future Foam, Inc",69fdf1f18e25e7a0d918af0d,"tic784 - Macon-Bedford Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c466,69fded1362446148bd848d27,Dollar Tree #4044,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c46e,69fded1a62446148bd848f67,Massage Envy,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c473,69fded2162446148bd8491aa,Star Beauty,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c451,69fded1462446148bd848d66,"EnerSys Delaware, Inc",69fdf1eb02bb2c42a87a8cf8,"tic782 - Executive Park Distribution Center #3 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c486,69fded2062446148bd84915f,"Shoe Sensation, Inc.",69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c48c,69fded1b62446148bd848f88,"Mechanical Sales Midwest, Inc",69fdf21802bb2c42a87aa766,"tic921 - Millennium Business Park {Millennium Lenexa, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c439,69fded1062446148bd848c6a,Cherish The Furs LLC,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c43c,69fded1362446148bd848d2d,"Perry Plaza Dental / Dr. Darren Perry, DDS",69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c448,69fded0e62446148bd848b7d,"APLOS, Inc.",69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c44c,69fded2262446148bd8491e3,Tech Electronics of Kansas,69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c452,69fded1562446148bd848dbd,"FleetPride, Inc",69fdf1eb02bb2c42a87a8cf8,"tic782 - Executive Park Distribution Center #3 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45a,69fded1862446148bd848edd,Kansas Granite Mart Inc,69fdf1f18e25e7a0d918af0d,"tic784 - Macon-Bedford Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45f,69fded2162446148bd8491c2,"Style Crest, Inc. (fka Durham Supply, Inc.)",69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c47e,69fded2162446148bd8491ce,"UDP (Unisource Document Products)/ Datamax / Sumner Group, Inc.",69fdf20a02bb2c42a87a98b0,"tic847 - Pine Ridge Building 27 {PERG BUILDINGS, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c449,69fded1162446148bd848cac,CORE Cashless LLC,69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c454,69fded1262446148bd848d0f,"Diamond Towel and Supply Company, LLC",69fdf1ee3b208288e0a8697e,"tic783 - Lamar Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c46d,69fded1a62446148bd848f49,Mainland Valuation Services,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c470,69fded2062446148bd84914a,"Senior Day KC / The Respite House, LLC",69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c471,69fded2062446148bd849165,Side Pockets Inc,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c48e,69fded2162446148bd8491a7,"Staples, Inc.",69fdf21b8e25e7a0d918bf24,tic949 - Staples Building {Orchard Cambridge Investors LLC} (fka Corporate Express [BIF III - CEB Executive Park]),Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c430,69fded1962446148bd848ef5,Khaos Inc,69fdf1b38e25e7a0d9188c24,tic706,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c436,69fded0c62446148bd848b0b,717 Office Group LLC,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c43e,69fded1562446148bd848df0,Gateway Spine & Joint LLC,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c44b,69fded1f62446148bd8490fc,Reserve Applied Management of Kansas City LLC,69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c458,69fded2462446148bd84929a,"VRC Companies, LLC (fka T2 Holdings, LLC/Redishred Kansas, Inc. dba Proshred Security)",69fdf1ee3b208288e0a8697e,"tic783 - Lamar Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45c,69fded1862446148bd848ed4,WinAir,69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c465,69fded1062446148bd848c67,Check Into Cash,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c472,69fded2162446148bd849192,Sport Clips,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c42d,69fded1162446148bd848cb2,Corporate Flooring Inc,69fdf1b38e25e7a0d9188c24,tic706,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c42e,69fded1262446148bd848cdc,D L Smith Electrical Construction,69fdf1b38e25e7a0d9188c24,tic706,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c42f,69fded1362446148bd848d51,Electrical Investments Inc,69fdf1b38e25e7a0d9188c24,tic706,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c432,69fded1d62446148bd849036,Orkin LLC,69fdf1b38e25e7a0d9188c24,tic706,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c456,69fded2262446148bd8491e6,Telamon Technologies Corporation,69fdf1ee3b208288e0a8697e,"tic783 - Lamar Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c469,69fded1462446148bd848d99,FedEx/Kinko's,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c488,69fded2462446148bd849282,Verizon / Cellular Sales,69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c42b,69fded1362446148bd848d42,EcoShield Pest Solutions,69fdf1b002bb2c42a87a7dd3,tic705,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c433,69fded1d62446148bd849084,Pharmacy Corp of America,69fdf1b38e25e7a0d9188c24,tic706,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c44a,69fded1962446148bd848f19,Legacy Restaurant Group LLC,69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c47b,69fded1262446148bd848ce5,"Thermal Mechanics, Inc. (TMI)",69fdf2023b208288e0a871b2,"tic846 - Pine Ridge Building 26 {PERG BUILDINGS, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c47c,69fded2362446148bd849255,Unified Door & Hardware Group LLC,69fdf2023b208288e0a871b2,"tic846 - Pine Ridge Building 26 {PERG BUILDINGS, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c489,69fded0d62446148bd848b41,AGI SureTrack LLC,69fdf21419e1eeeaeb9ad90b,"tic880 - 8040 Bond {8040 Bond Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c435,69fded1862446148bd848ed7,Kansas Gas Co,69fdf1bad3bfa5e4945e3941,"tic723 - 3737 Investors, LLC",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c438,69fded0f62446148bd848c07,"BMO Harris Commercial Banking / BMO Harris Bank, NA",69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c43b,69fded1262446148bd848cdf,"D.A. Davidson, Inc. / DA Davidson & Co.",69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c440,69fded1862446148bd848ebc,Juro International Systems Inc,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c446,69fded0c62446148bd848af9,"1&1 Internet / IONOS, Inc.",69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c461,69fded2062446148bd849138,Scheels All Sports Inc,69fdf1f88e25e7a0d918b166,"tic787 - Kansas Commerce Center #16 {KCC 16, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c46a,69fded1662446148bd848e32,H & R Block Enterprises LLC,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c481,69fded1362446148bd848d1e,"Dollar General / Dolgencorp, Inc.",69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c487,69fded2262446148bd849204,CATO / The Cato Corporation,69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c43a,69fded1162446148bd848c91,CMA / Colarelli Meyer & Associates,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c447,69fded0d62446148bd848b65,Amsted Rail Company Inc,69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c44d,69fded2462446148bd849297,Vortex Industries LLC,69fdf1e402bb2c42a87a8a64,"tic765 - College Crossing C/D {College Crossing CD, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45d,69fded1962446148bd848ee9,"KC Classic Auto, LLC",69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c482,69fded1562446148bd848dc3,"Fresenius Medical Care - Pittsburg Midwest Dialysis / Fort Scott Regional Dialysis Center, Inc.",69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c483,69fded1762446148bd848e5f,"Hibbett Sports / Hibbett Retail, Inc.",69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c48a,69fded1362446148bd848d3f,Eaton Electric / Eaton Corporation,69fdf21802bb2c42a87aa766,"tic921 - Millennium Business Park {Millennium Lenexa, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c48b,69fded1462446148bd848d84,"Emerson / Experitec, Inc.",69fdf21802bb2c42a87aa766,"tic921 - Millennium Business Park {Millennium Lenexa, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c437,69fded0e62446148bd848bb3,Axiom Strategies LLC,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c453,69fded1062446148bd848c5e,Champion Supply Company LLC,69fdf1ee3b208288e0a8697e,"tic783 - Lamar Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c474,69fded2162446148bd8491ad,Starbucks #2436,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c475,69fded2162446148bd8491c5,Subway #41462,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c479,69fded1a62446148bd848f5b,"Marel, USA",69fdf1ffd3bfa5e4945e61a5,"tic828 - Pine Ridge Building 28 {PERG BUILDINGS, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c47a,69fded1a62446148bd848f61,"Blue Endo / Market-tiers, Inc.",69fdf1ffd3bfa5e4945e61a5,"tic828 - Pine Ridge Building 28 {PERG BUILDINGS, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c445,69fded2162446148bd8491bf,Studio Local LLC,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c44e,69fded1362446148bd848d60,Emerson Ecologics LLC,69fdf1e83b208288e0a85c52,"tic777 - Lenexa Logistics Centre East Building 3 {Lenexa Logistics East 3, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c460,69fded1162446148bd848c9d,Concrete Strategies LLC,69fdf1f88e25e7a0d918b166,"tic787 - Kansas Commerce Center #16 {KCC 16, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c462,69fded2362446148bd84925e,"Triton Stone Group/Triton Stone of Kansas City / Unique Stone Concepts, LLC",69fdf1f88e25e7a0d918b166,"tic787 - Kansas Commerce Center #16 {KCC 16, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c468,69fded1362446148bd848d5d,Elysian Salon and Spa LLC,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c48d,69fded1c62446148bd84900c,"Nexus Medical, LLC",69fdf21802bb2c42a87aa766,"tic921 - Millennium Business Park {Millennium Lenexa, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c42c,69fded0c62446148bd848b20,Adare Pharmaceuticals,69fdf1b38e25e7a0d9188c24,tic706,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c442,69fded1e62446148bd8490ae,Prestige Land Title LLC,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45e,69fded1c62446148bd848ff7,New Century Dodge Chrysler Wholesale Parts,69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c443,69fded1e62446148bd8490cc,"Psychology Office Management, Inc.",69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c44f,69fded1462446148bd848d7b,Essense of Australia Inc,69fdf1e83b208288e0a85c52,"tic777 - Lenexa Logistics Centre East Building 3 {Lenexa Logistics East 3, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c450,69fded1a62446148bd848f70,"Mavs Volleyball / MAVS, LLC",69fdf1e83b208288e0a85c52,"tic777 - Lenexa Logistics Centre East Building 3 {Lenexa Logistics East 3, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c464,69fded0e62446148bd848bb9,"Pet Supplies Plus / B&B Pet Products, LLC",69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c47d,69fded1e62446148bd84908d,"Servpro / Piat, Inc.",69fdf20a02bb2c42a87a98b0,"tic847 - Pine Ridge Building 27 {PERG BUILDINGS, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c484,69fded1c62446148bd849024,Ollie's Bargain Outlet Inc,69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c43d,69fded1362446148bd848d4b,Edward D Jones & Co LP,69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c441,69fded1b62446148bd848f97,"Melcher Investment Company, LP",69fdf1fad3bfa5e4945e603a,"tic752 - Plaza Corporate Centre {Prom Motor Hotel, Inc.}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c45b,69fded0d62446148bd848b62,"AMSCO Supply / Flegler Investment Co., Inc.",69fdf1f57f8ab8a84b28cc1a,"tic785 - Terrace & Lackman Distribution Center #1 {Cal Vent Group, LTD}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c46c,69fded1862446148bd848ebf,Kababs,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c477,69fded2262446148bd8491fb,Thai Chili Cuisine,69fdf1fc3b208288e0a86ed1,"tic827 - Westchester Square Shopping Centre {Westchester 87 Investors, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7b562446148bd85c485,69fded1d62446148bd84907e,"PetSense, LLC",69fdf211bf1df2fe9692fce4,"tic873 - Northgate Plaza {Northgate Associates, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7c762446148bd85d87c,69fded0f62446148bd848bec,Sarpino's / BHPS Restaurant Group LLC,69fdf21f19e1eeeaeb9ada59,"viv080 - Vivion Road Shopping Center {Vivion Road Development Company, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7c762446148bd85d87d,69fded0f62446148bd848c13,"Celebrate Dental & Braces / Brave, LLC",69fdf21f19e1eeeaeb9ada59,"viv080 - Vivion Road Shopping Center {Vivion Road Development Company, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7c762446148bd85d882,69fded1d62446148bd84903f,"OUTFRONT Media, LLC / Gannett Outdoor Co., Inc.",69fdf22b19e1eeeaeb9add38,wjb111 - WJB Investment Co. (Parking Lot),Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
