client,action_id,action_type,insured_id,insured_name,status,created_at,updated_at,scheduled_at,completed_at,notes,triggered_by,sync_date,sync_timestamp
Bauer Foundation Corp.,a982fd10-38c0-4fe6-af4f-fff7b76035c5,,d817d223-9a78-41fb-b575-657d5fd9b0fd,,,2026-06-10T07:33:56,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,b10e3ea2-ebf2-4c1a-8377-7a8a005c34af,,f85fcb6c-a7fa-4d8b-a4cb-fc2b581800f4,,,2026-06-10T07:28:23,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,c5126327-ed5c-479c-a3e6-9d410389e9aa,,00408471-b7d5-440f-9b13-f4064b1a08a7,,,2026-06-10T07:34:31,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,c9f8383e-f8e5-4a1c-8000-cc72130ec4d1,,,,,2026-06-10T07:33:37,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,e0acedad-5664-405c-ae9a-34349b8c6260,,e75da15f-fad6-4ee5-ab92-b196fcb77426,,,2026-06-10T07:23:48,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,e47e62e3-2dfc-47af-87c6-c5c9ce10b9e7,,,,,2026-06-10T07:33:37,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,e4bb18a1-2020-4433-a57a-9c1f92d19f76,,9916db38-d4a8-42a8-b5c9-e68131a5069d,,,2026-06-10T07:29:03,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,eb701c07-9401-41aa-bf7f-3276856efd75,,,,,2026-06-10T07:33:37,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,f34f2199-a99b-4d43-bf4b-209e04efc7cf,,e75da15f-fad6-4ee5-ab92-b196fcb77426,,,2026-06-10T07:23:48,,,,,,06/10/2026,06/10/2026 03:11:52
Bauer Foundation Corp.,f57bb1bf-e304-4482-9afe-ef5c6048b1f3,,81768111-bb3f-419e-a3ca-f9889481f92a,,,2026-06-10T07:37:12,,,,,,06/10/2026,06/10/2026 03:11:52
EMMES,01a421d9-8068-4cae-aef3-0e84c851a94e,,,,,2026-06-10T08:01:12,,,,,,06/10/2026,06/10/2026 03:11:52
EMMES,27d48ebe-486e-4da8-bfc8-3403f10a2cff,,,,,2026-06-10T08:01:12,,,,,,06/10/2026,06/10/2026 03:11:52
EMMES,7451f6f2-f6b3-41bf-9760-3000722d83ec,,7118e58b-2a40-4090-98bd-eae4ce198f71,,,2026-06-10T07:35:07,,,,,,06/10/2026,06/10/2026 03:11:52
EMMES,cf2eb788-8d14-4254-a2b3-50caddb756e5,,c75b219a-08d9-4c60-8dd0-9620a04aed6d,,,2026-06-10T07:18:57,,,,,,06/10/2026,06/10/2026 03:11:52
EMMES,d2acc33d-3de8-430f-ba37-3cef741cc7d0,,,,,2026-06-10T08:01:12,,,,,,06/10/2026,06/10/2026 03:11:52
Scandroli Construction,6a9a26c9-c779-48bf-8a3a-ec03d3b45a54,,59843c21-07aa-4493-a886-6267b015ec93,,,2026-06-10T02:55:59,,,,,,06/10/2026,06/10/2026 03:12:05
Scandroli Construction,ea411d91-d989-427d-bd64-d90a01536501,,59843c21-07aa-4493-a886-6267b015ec93,,,2026-06-10T02:55:59,,,,,,06/10/2026,06/10/2026 03:12:05
